Namespace(att_size=312, batch_size=64, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='CUB', drop_rate=0.2, fusion_iter=3, gzsl=True, hfSize=512, image_embedding='res101', lambda1=10.0, lr=0.0001, manualSeed=None, matdataset=True, nclass_all=200, dis_hu=4096, nepoch=100, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=312, outf='./checkpoint/', outname='cub', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=3, r_weight=1, res_size=2048, save_every=100, standardization=False, start_epoch=0, syn_num=800, triple_batch_size=128, val_every=1, validation=False, workers=2)
Random Seed:  7268
# of training samples:  7057
MLP_G(
  (fc1): Linear(in_features=624, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2360, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_3HL_Dropout_FR(
  (fc1): Linear(in_features=512, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=312)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
MLP_Dropout_Fusion(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (drop): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  F_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 1  /100 ]    | -2.2014  | -0.3407  |  0.2238  |  0.7555  |     2.3507      |    0.0505    |   0.3146   | 0.0870  |
[ 2  /100 ]    | -2.1711  | -0.4187  |  0.0283  |  0.7606  |     2.2671      |    0.1158    |   0.2172   | 0.1511  |
[ 3  /100 ]    | -1.7606  | -0.2538  |  0.0718  |  0.8101  |     1.8780      |    0.1586    |   0.3447   | 0.2173  |
[ 4  /100 ]    | -1.6504  | -0.0321  |  0.0694  |  0.8561  |     1.7094      |    0.2043    |   0.3922   | 0.2686  |
[ 5  /100 ]    | -1.3852  | -0.0849  |  0.0522  |  0.8376  |     1.4324      |    0.2465    |   0.4815   | 0.3261  |
[ 6  /100 ]    | -1.3811  | -0.0282  |  0.0426  |  0.8595  |     1.4455      |    0.2763    |   0.4351   | 0.3380  |
[ 7  /100 ]    | -1.3019  |  0.1693  |  0.1055  |  0.8643  |     1.3412      |    0.2861    |   0.5092   | 0.3664  |
[ 8  /100 ]    | -1.2934  |  0.0747  |  0.0631  |  0.8878  |     1.3420      |    0.3039    |   0.5333   | 0.3872  |
[ 9  /100 ]    | -1.2017  |  0.0254  |  0.0441  |  0.8729  |     1.2548      |    0.3275    |   0.5118   | 0.3994  |
[ 10 /100 ]    | -1.1802  |  0.1885  |  0.0903  |  0.8894  |     1.2389      |    0.3359    |   0.5207   | 0.4083  |
[ 11 /100 ]    | -1.1669  |  0.0025  |  0.0153  |  0.8890  |     1.2202      |    0.3515    |   0.5080   | 0.4155  |
[ 12 /100 ]    | -1.1504  |  0.0678  |  0.0334  |  0.8932  |     1.2005      |    0.3517    |   0.5242   | 0.4210  |
[ 13 /100 ]    | -1.0738  |  0.1964  |  0.0347  |  0.8899  |     1.1340      |    0.3583    |   0.5133   | 0.4220  |
